,subject,story,trial,Seen,ResponseType,Informativity,Chosen
3623,A1TA2I82B8DJSA,fbi,high,1,none_of,above,0
3624,A1TA2I82B8DJSA,coffee,low,1,none_of,above,0
3625,A1TA2I82B8DJSA,operative,high,1,none_of,above,0
3626,A1TA2I82B8DJSA,pic,low,1,none_of,above,0
3627,A1TA2I82B8DJSA,inspector,high,1,none_of,above,0
3628,A1TA2I82B8DJSA,yoga,low,1,none_of,above,0
3629,A1TA2I82B8DJSA,terrorism,high,1,none_of,above,0
3630,A1TA2I82B8DJSA,brother,low,1,none_of,above,0
3631,A1WOV2JIV5I9VE,la,low,1,none_of,above,0
3632,A1WOV2JIV5I9VE,fbi,high,1,none_of,above,0
3633,A1WOV2JIV5I9VE,pic,low,1,none_of,above,0
3634,A1WOV2JIV5I9VE,operative,high,1,none_of,above,0
3635,A1WOV2JIV5I9VE,brother,low,1,none_of,above,0
3636,A1WOV2JIV5I9VE,terrorism,high,1,none_of,above,0
3637,A1WOV2JIV5I9VE,coffee,low,1,none_of,above,0
3638,A1WOV2JIV5I9VE,inspector,high,1,none_of,above,0
3639,A1WOV2JIV5I9VE,yoga,low,1,none_of,above,0
3640,A1WOV2JIV5I9VE,firefighter,high,1,none_of,above,0
3641,A1P0XSCJ9XAV74,yoga,low,1,none_of,above,0
3642,A1P0XSCJ9XAV74,terrorism,high,1,none_of,above,0
3643,A1P0XSCJ9XAV74,coffee,low,1,none_of,above,0
3644,A1P0XSCJ9XAV74,operative,high,1,none_of,above,0
3645,A1P0XSCJ9XAV74,la,low,1,none_of,above,0
3646,A1P0XSCJ9XAV74,fbi,high,1,none_of,above,0
3647,A1P0XSCJ9XAV74,brother,low,1,none_of,above,0
3648,A1P0XSCJ9XAV74,firefighter,high,1,none_of,above,0
3649,A1P0XSCJ9XAV74,pic,low,1,none_of,above,0
3650,A1P0XSCJ9XAV74,inspector,high,1,none_of,above,1
3651,A1RZR5XTNOFBDE,inspector,high,1,none_of,above,0
3652,A1RZR5XTNOFBDE,brother,low,1,none_of,above,0
3653,A1RZR5XTNOFBDE,fbi,high,1,none_of,above,0
3654,A1RZR5XTNOFBDE,yoga,low,1,none_of,above,0
3655,A1RZR5XTNOFBDE,terrorism,high,1,none_of,above,0
3656,A1RZR5XTNOFBDE,coffee,low,1,none_of,above,0
3657,A1RZR5XTNOFBDE,firefighter,high,1,none_of,above,0
3658,A1RZR5XTNOFBDE,la,low,1,none_of,above,0
3659,A1RZR5XTNOFBDE,operative,high,1,none_of,above,0
3660,A1RZR5XTNOFBDE,pic,low,1,none_of,above,0
3661,A3OV174HQJIJK8,brother,low,1,none_of,above,0
3662,A3OV174HQJIJK8,firefighter,high,1,none_of,above,0
3663,A3OV174HQJIJK8,la,low,1,none_of,above,0
3664,A3OV174HQJIJK8,operative,high,1,none_of,above,1
3665,A3OV174HQJIJK8,yoga,low,1,none_of,above,0
3666,A3OV174HQJIJK8,fbi,high,1,none_of,above,1
3667,A3OV174HQJIJK8,pic,low,1,none_of,above,0
3668,A3OV174HQJIJK8,inspector,high,1,none_of,above,0
3669,A3OV174HQJIJK8,coffee,low,1,none_of,above,0
3670,A3OV174HQJIJK8,terrorism,high,1,none_of,above,0
3671,AS1QMPXIT1EGX,brother,low,1,none_of,above,1
3672,AS1QMPXIT1EGX,terrorism,high,1,none_of,above,0
3673,AS1QMPXIT1EGX,la,low,1,none_of,above,0
3674,AS1QMPXIT1EGX,firefighter,high,1,none_of,above,1
3675,AS1QMPXIT1EGX,pic,low,1,none_of,above,0
3676,AS1QMPXIT1EGX,operative,high,1,none_of,above,0
3677,AS1QMPXIT1EGX,yoga,low,1,none_of,above,0
3678,AS1QMPXIT1EGX,fbi,high,1,none_of,above,0
3679,AS1QMPXIT1EGX,coffee,low,1,none_of,above,0
3680,AS1QMPXIT1EGX,inspector,high,1,none_of,above,0
3681,A17PAE30BGBO1T,yoga,low,1,none_of,above,0
3682,A17PAE30BGBO1T,firefighter,high,1,none_of,above,0
3683,A17PAE30BGBO1T,coffee,low,1,none_of,above,0
3684,A17PAE30BGBO1T,inspector,high,1,none_of,above,0
3685,A17PAE30BGBO1T,brother,low,1,none_of,above,0
3686,A17PAE30BGBO1T,fbi,high,1,none_of,above,0
3687,A17PAE30BGBO1T,pic,low,1,none_of,above,0
3688,A17PAE30BGBO1T,operative,high,1,none_of,above,0
3689,A17PAE30BGBO1T,la,low,1,none_of,above,0
3690,A17PAE30BGBO1T,terrorism,high,1,none_of,above,0
3691,A2EPBSY0VPI38S,yoga,low,1,none_of,above,0
3692,A2EPBSY0VPI38S,operative,high,1,none_of,above,0
3693,A2EPBSY0VPI38S,brother,low,1,none_of,above,0
3694,A2EPBSY0VPI38S,fbi,high,1,none_of,above,0
3695,A2EPBSY0VPI38S,la,low,1,none_of,above,0
3696,A2EPBSY0VPI38S,terrorism,high,1,none_of,above,0
3697,A2EPBSY0VPI38S,coffee,low,1,none_of,above,0
3698,A2EPBSY0VPI38S,inspector,high,1,none_of,above,0
3699,A2EPBSY0VPI38S,pic,low,1,none_of,above,0
3700,A2EPBSY0VPI38S,firefighter,high,1,none_of,above,0
3701,A2GN5L03ZQEOZF,fbi,high,1,none_of,above,0
3702,A2GN5L03ZQEOZF,yoga,low,1,none_of,above,0
3703,A2GN5L03ZQEOZF,firefighter,high,1,none_of,above,0
3704,A2GN5L03ZQEOZF,brother,low,1,none_of,above,0
3705,A2GN5L03ZQEOZF,operative,high,1,none_of,above,0
3706,A2GN5L03ZQEOZF,pic,low,1,none_of,above,0
3707,A2GN5L03ZQEOZF,inspector,high,1,none_of,above,0
3708,A2GN5L03ZQEOZF,la,low,1,none_of,above,0
3709,A2GN5L03ZQEOZF,terrorism,high,1,none_of,above,0
3710,A2GN5L03ZQEOZF,coffee,low,1,none_of,above,0
3711,A2EUXA84IMO859,coffee,low,1,none_of,above,0
3712,A2EUXA84IMO859,terrorism,high,1,none_of,above,0
3713,A2EUXA84IMO859,pic,low,1,none_of,above,0
3714,A2EUXA84IMO859,fbi,high,1,none_of,above,0
3715,A2EUXA84IMO859,la,low,1,none_of,above,0
3716,A2EUXA84IMO859,operative,high,1,none_of,above,0
3717,A2EUXA84IMO859,brother,low,1,none_of,above,0
3718,A2EUXA84IMO859,firefighter,high,1,none_of,above,0
3719,A2EUXA84IMO859,yoga,low,1,none_of,above,0
3720,A2EUXA84IMO859,inspector,high,1,none_of,above,0
3721,A3DB11T127QKJF,fbi,high,1,none_of,above,0
3722,A3DB11T127QKJF,yoga,low,1,none_of,above,0
3723,A3DB11T127QKJF,operative,high,1,none_of,above,0
3724,A3DB11T127QKJF,brother,low,1,none_of,above,0
3725,A3DB11T127QKJF,inspector,high,1,none_of,above,0
3726,A3DB11T127QKJF,pic,low,1,none_of,above,0
3727,A3DB11T127QKJF,terrorism,high,1,none_of,above,0
3728,A3DB11T127QKJF,coffee,low,1,none_of,above,0
3729,A3DB11T127QKJF,firefighter,high,1,none_of,above,0
3730,A3DB11T127QKJF,la,low,1,none_of,above,0
3731,A187VXD4ETY6M2,yoga,low,1,none_of,above,0
3732,A187VXD4ETY6M2,firefighter,high,1,none_of,above,0
3733,A187VXD4ETY6M2,pic,low,1,none_of,above,0
3734,A187VXD4ETY6M2,terrorism,high,1,none_of,above,0
3735,A187VXD4ETY6M2,brother,low,1,none_of,above,0
3736,A187VXD4ETY6M2,operative,high,1,none_of,above,1
3737,A187VXD4ETY6M2,la,low,1,none_of,above,0
3738,A187VXD4ETY6M2,inspector,high,1,none_of,above,0
3739,A187VXD4ETY6M2,coffee,low,1,none_of,above,0
3740,A187VXD4ETY6M2,fbi,high,1,none_of,above,1
3741,A1USR9JCAMDGM3,firefighter,high,1,none_of,above,0
3742,A1USR9JCAMDGM3,brother,low,1,none_of,above,0
3743,A1USR9JCAMDGM3,terrorism,high,1,none_of,above,0
3744,A1USR9JCAMDGM3,la,low,1,none_of,above,0
3745,A1USR9JCAMDGM3,inspector,high,1,none_of,above,0
3746,A1USR9JCAMDGM3,yoga,low,1,none_of,above,0
3747,A1USR9JCAMDGM3,fbi,high,1,none_of,above,0
3748,A1USR9JCAMDGM3,coffee,low,1,none_of,above,0
3749,A1USR9JCAMDGM3,operative,high,1,none_of,above,0
3750,A1USR9JCAMDGM3,pic,low,1,none_of,above,0
3751,A1IS0218RVG60K,yoga,low,1,none_of,above,0
3752,A1IS0218RVG60K,fbi,high,1,none_of,above,0
3753,A1IS0218RVG60K,pic,low,1,none_of,above,0
3754,A1IS0218RVG60K,firefighter,high,1,none_of,above,0
3755,A1IS0218RVG60K,coffee,low,1,none_of,above,0
3756,A1IS0218RVG60K,operative,high,1,none_of,above,0
3757,A1IS0218RVG60K,brother,low,1,none_of,above,0
3758,A1IS0218RVG60K,inspector,high,1,none_of,above,0
3759,A1IS0218RVG60K,la,low,1,none_of,above,0
3760,A1IS0218RVG60K,terrorism,high,1,none_of,above,0
3761,A39DNHD26OMN4Q,terrorism,high,1,none_of,above,0
3762,A39DNHD26OMN4Q,yoga,low,1,none_of,above,0
3763,A39DNHD26OMN4Q,fbi,high,1,none_of,above,0
3764,A39DNHD26OMN4Q,pic,low,1,none_of,above,0
3765,A39DNHD26OMN4Q,inspector,high,1,none_of,above,0
3766,A39DNHD26OMN4Q,coffee,low,1,none_of,above,0
3767,A39DNHD26OMN4Q,firefighter,high,1,none_of,above,0
3768,A39DNHD26OMN4Q,brother,low,1,none_of,above,0
3769,A39DNHD26OMN4Q,operative,high,1,none_of,above,0
3770,A39DNHD26OMN4Q,la,low,1,none_of,above,0
3771,A1V9G7V6ZYACIR,terrorism,high,1,none_of,above,0
3772,A1V9G7V6ZYACIR,brother,low,1,none_of,above,0
3773,A1V9G7V6ZYACIR,inspector,high,1,none_of,above,0
3774,A1V9G7V6ZYACIR,pic,low,1,none_of,above,0
3775,A1V9G7V6ZYACIR,operative,high,1,none_of,above,0
3776,A1V9G7V6ZYACIR,coffee,low,1,none_of,above,0
3777,A1V9G7V6ZYACIR,fbi,high,1,none_of,above,0
3778,A1V9G7V6ZYACIR,la,low,1,none_of,above,0
3779,A1V9G7V6ZYACIR,firefighter,high,1,none_of,above,0
3780,A1V9G7V6ZYACIR,yoga,low,1,none_of,above,0
3781,AM2KK02JXXW48,firefighter,high,1,none_of,above,0
3782,AM2KK02JXXW48,brother,low,1,none_of,above,0
3783,AM2KK02JXXW48,inspector,high,1,none_of,above,0
3784,AM2KK02JXXW48,pic,low,1,none_of,above,0
3785,AM2KK02JXXW48,operative,high,1,none_of,above,0
3786,AM2KK02JXXW48,coffee,low,1,none_of,above,0
3787,AM2KK02JXXW48,terrorism,high,1,none_of,above,0
3788,AM2KK02JXXW48,yoga,low,1,none_of,above,0
3789,AM2KK02JXXW48,fbi,high,1,none_of,above,0
3790,AM2KK02JXXW48,la,low,1,none_of,above,0
3791,A3L2UB07EZJAMD,operative,high,1,none_of,above,0
3792,A3L2UB07EZJAMD,la,low,1,none_of,above,0
3793,A3L2UB07EZJAMD,firefighter,high,1,none_of,above,0
3794,A3L2UB07EZJAMD,coffee,low,1,none_of,above,0
3795,A3L2UB07EZJAMD,terrorism,high,1,none_of,above,0
3796,A3L2UB07EZJAMD,yoga,low,1,none_of,above,0
3797,A3L2UB07EZJAMD,fbi,high,1,none_of,above,1
3798,A3L2UB07EZJAMD,brother,low,1,none_of,above,0
3799,A3L2UB07EZJAMD,inspector,high,1,none_of,above,0
3800,A3L2UB07EZJAMD,pic,low,1,none_of,above,0
3801,A28SYXQL3YOKVL,inspector,high,1,none_of,above,0
3802,A28SYXQL3YOKVL,yoga,low,1,none_of,above,0
3803,A28SYXQL3YOKVL,fbi,high,1,none_of,above,0
3804,A28SYXQL3YOKVL,la,low,1,none_of,above,0
3805,A28SYXQL3YOKVL,terrorism,high,1,none_of,above,0
3806,A28SYXQL3YOKVL,coffee,low,1,none_of,above,0
3807,A28SYXQL3YOKVL,firefighter,high,1,none_of,above,0
3808,A28SYXQL3YOKVL,pic,low,1,none_of,above,0
3809,A28SYXQL3YOKVL,operative,high,1,none_of,above,0
3810,A28SYXQL3YOKVL,brother,low,1,none_of,above,0
3811,A1CY01G7686ORZ,operative,high,1,none_of,above,0
3812,A1CY01G7686ORZ,brother,low,1,none_of,above,1
3813,A1CY01G7686ORZ,firefighter,high,1,none_of,above,0
3814,A1CY01G7686ORZ,coffee,low,1,none_of,above,0
3815,A1CY01G7686ORZ,inspector,high,1,none_of,above,0
3816,A1CY01G7686ORZ,yoga,low,1,none_of,above,0
3817,A1CY01G7686ORZ,fbi,high,1,none_of,above,0
3818,A1CY01G7686ORZ,la,low,1,none_of,above,0
3819,A1CY01G7686ORZ,terrorism,high,1,none_of,above,0
3820,A1CY01G7686ORZ,pic,low,1,none_of,above,0
3821,A2QKM3JUFWBSMO,inspector,high,1,none_of,above,0
3822,A2QKM3JUFWBSMO,coffee,low,1,none_of,above,0
3823,A2QKM3JUFWBSMO,fbi,high,1,none_of,above,0
3824,A2QKM3JUFWBSMO,pic,low,1,none_of,above,0
3825,A2QKM3JUFWBSMO,operative,high,1,none_of,above,0
3826,A2QKM3JUFWBSMO,yoga,low,1,none_of,above,0
3827,A2QKM3JUFWBSMO,firefighter,high,1,none_of,above,0
3828,A2QKM3JUFWBSMO,brother,low,1,none_of,above,0
3829,A2QKM3JUFWBSMO,terrorism,high,1,none_of,above,0
3830,A2QKM3JUFWBSMO,la,low,1,none_of,above,1
3831,A7SXWHGK8B40R,fbi,high,1,none_of,above,0
3832,A7SXWHGK8B40R,la,low,1,none_of,above,0
3833,A7SXWHGK8B40R,firefighter,high,1,none_of,above,0
3834,A7SXWHGK8B40R,yoga,low,1,none_of,above,0
3835,A7SXWHGK8B40R,terrorism,high,1,none_of,above,0
3836,A7SXWHGK8B40R,brother,low,1,none_of,above,0
3837,A7SXWHGK8B40R,inspector,high,1,none_of,above,0
3838,A7SXWHGK8B40R,coffee,low,1,none_of,above,0
3839,A7SXWHGK8B40R,operative,high,1,none_of,above,0
3840,A7SXWHGK8B40R,pic,low,1,none_of,above,0
3841,A230GPTWWF3SE7,pic,low,1,none_of,above,0
3842,A230GPTWWF3SE7,firefighter,high,1,none_of,above,0
3843,A230GPTWWF3SE7,yoga,low,1,none_of,above,0
3844,A230GPTWWF3SE7,inspector,high,1,none_of,above,0
3845,A230GPTWWF3SE7,brother,low,1,none_of,above,0
3846,A230GPTWWF3SE7,fbi,high,1,none_of,above,0
3847,A230GPTWWF3SE7,la,low,1,none_of,above,0
3848,A230GPTWWF3SE7,operative,high,1,none_of,above,0
3849,A230GPTWWF3SE7,coffee,low,1,none_of,above,0
3850,A230GPTWWF3SE7,terrorism,high,1,none_of,above,0
3851,A2RMJNF6IPI42F,brother,low,1,none_of,above,0
3852,A2RMJNF6IPI42F,firefighter,high,1,none_of,above,0
3853,A2RMJNF6IPI42F,yoga,low,1,none_of,above,0
3854,A2RMJNF6IPI42F,inspector,high,1,none_of,above,0
3855,A2RMJNF6IPI42F,coffee,low,1,none_of,above,0
3856,A2RMJNF6IPI42F,terrorism,high,1,none_of,above,0
3857,A2RMJNF6IPI42F,pic,low,1,none_of,above,1
3858,A2RMJNF6IPI42F,operative,high,1,none_of,above,1
3859,A2RMJNF6IPI42F,la,low,1,none_of,above,0
3860,A2RMJNF6IPI42F,fbi,high,1,none_of,above,0
3861,A2GTL8ODM5JYA2,inspector,high,1,none_of,above,0
3862,A2GTL8ODM5JYA2,coffee,low,1,none_of,above,0
3863,A2GTL8ODM5JYA2,firefighter,high,1,none_of,above,0
3864,A2GTL8ODM5JYA2,brother,low,1,none_of,above,1
3865,A2GTL8ODM5JYA2,operative,high,1,none_of,above,0
3866,A2GTL8ODM5JYA2,yoga,low,1,none_of,above,0
3867,A2GTL8ODM5JYA2,terrorism,high,1,none_of,above,0
3868,A2GTL8ODM5JYA2,la,low,1,none_of,above,0
3869,A2GTL8ODM5JYA2,fbi,high,1,none_of,above,0
3870,A2GTL8ODM5JYA2,pic,low,1,none_of,above,0
3871,A1GKD3NG1NNHRP,yoga,low,1,none_of,above,0
3872,A1GKD3NG1NNHRP,terrorism,high,1,none_of,above,0
3873,A1GKD3NG1NNHRP,brother,low,1,none_of,above,0
3874,A1GKD3NG1NNHRP,fbi,high,1,none_of,above,0
3875,A1GKD3NG1NNHRP,pic,low,1,none_of,above,1
3876,A1GKD3NG1NNHRP,firefighter,high,1,none_of,above,0
3877,A1GKD3NG1NNHRP,coffee,low,1,none_of,above,0
3878,A1GKD3NG1NNHRP,inspector,high,1,none_of,above,0
3879,A1GKD3NG1NNHRP,la,low,1,none_of,above,0
3880,A1GKD3NG1NNHRP,operative,high,1,none_of,above,0
3881,A3JLE2LJ5I17E2,la,low,1,none_of,above,1
3882,A3JLE2LJ5I17E2,inspector,high,1,none_of,above,0
3883,A3JLE2LJ5I17E2,brother,low,1,none_of,above,0
3884,A3JLE2LJ5I17E2,fbi,high,1,none_of,above,0
3885,A3JLE2LJ5I17E2,yoga,low,1,none_of,above,0
3886,A3JLE2LJ5I17E2,terrorism,high,1,none_of,above,0
3887,A3JLE2LJ5I17E2,pic,low,1,none_of,above,0
3888,A3JLE2LJ5I17E2,operative,high,1,none_of,above,0
3889,A3JLE2LJ5I17E2,coffee,low,1,none_of,above,0
3890,A3JLE2LJ5I17E2,firefighter,high,1,none_of,above,0
3891,A39A8K2UX0U05W,yoga,low,1,none_of,above,0
3892,A39A8K2UX0U05W,operative,high,1,none_of,above,0
3893,A39A8K2UX0U05W,brother,low,1,none_of,above,0
3894,A39A8K2UX0U05W,fbi,high,1,none_of,above,0
3895,A39A8K2UX0U05W,la,low,1,none_of,above,0
3896,A39A8K2UX0U05W,firefighter,high,1,none_of,above,0
3897,A39A8K2UX0U05W,coffee,low,1,none_of,above,0
3898,A39A8K2UX0U05W,inspector,high,1,none_of,above,0
3899,A39A8K2UX0U05W,pic,low,1,none_of,above,0
3900,A39A8K2UX0U05W,terrorism,high,1,none_of,above,0
3901,AN098C29EGJ6,yoga,low,1,none_of,above,1
3902,AN098C29EGJ6,firefighter,high,1,none_of,above,0
3903,AN098C29EGJ6,brother,low,1,none_of,above,0
3904,AN098C29EGJ6,fbi,high,1,none_of,above,0
3905,AN098C29EGJ6,la,low,1,none_of,above,0
3906,AN098C29EGJ6,terrorism,high,1,none_of,above,1
3907,AN098C29EGJ6,coffee,low,1,none_of,above,1
3908,AN098C29EGJ6,operative,high,1,none_of,above,0
3909,AN098C29EGJ6,pic,low,1,none_of,above,0
3910,AN098C29EGJ6,inspector,high,1,none_of,above,0
3911,A3OB6REG5CGHK1,coffee,low,1,none_of,above,0
3912,A3OB6REG5CGHK1,firefighter,high,1,none_of,above,0
3913,A3OB6REG5CGHK1,la,low,1,none_of,above,0
3914,A3OB6REG5CGHK1,inspector,high,1,none_of,above,0
3915,A3OB6REG5CGHK1,yoga,low,1,none_of,above,0
3916,A3OB6REG5CGHK1,terrorism,high,1,none_of,above,0
3917,A3OB6REG5CGHK1,pic,low,1,none_of,above,0
3918,A3OB6REG5CGHK1,fbi,high,1,none_of,above,0
3919,A3OB6REG5CGHK1,brother,low,1,none_of,above,0
3920,A3OB6REG5CGHK1,operative,high,1,none_of,above,0
3921,A3HTLXAPOBCVVO,operative,high,1,none_of,above,0
3922,A3HTLXAPOBCVVO,coffee,low,1,none_of,above,0
3923,A3HTLXAPOBCVVO,firefighter,high,1,none_of,above,0
3924,A3HTLXAPOBCVVO,pic,low,1,none_of,above,1
3925,A3HTLXAPOBCVVO,fbi,high,1,none_of,above,0
3926,A3HTLXAPOBCVVO,la,low,1,none_of,above,0
3927,A3HTLXAPOBCVVO,inspector,high,1,none_of,above,1
3928,A3HTLXAPOBCVVO,brother,low,1,none_of,above,0
3929,A3HTLXAPOBCVVO,terrorism,high,1,none_of,above,1
3930,A3HTLXAPOBCVVO,yoga,low,1,none_of,above,0
3931,ABL3H3O3BI8ZD,operative,high,1,none_of,above,0
3932,ABL3H3O3BI8ZD,coffee,low,1,none_of,above,0
3933,ABL3H3O3BI8ZD,fbi,high,1,none_of,above,0
3934,ABL3H3O3BI8ZD,yoga,low,1,none_of,above,0
3935,ABL3H3O3BI8ZD,terrorism,high,1,none_of,above,0
3936,ABL3H3O3BI8ZD,la,low,1,none_of,above,0
3937,ABL3H3O3BI8ZD,inspector,high,1,none_of,above,0
3938,ABL3H3O3BI8ZD,brother,low,1,none_of,above,0
3939,ABL3H3O3BI8ZD,firefighter,high,1,none_of,above,0
3940,ABL3H3O3BI8ZD,pic,low,1,none_of,above,0
3941,A3SHLGG66PJXEB,yoga,low,1,none_of,above,0
3942,A3SHLGG66PJXEB,firefighter,high,1,none_of,above,0
3943,A3SHLGG66PJXEB,brother,low,1,none_of,above,0
3944,A3SHLGG66PJXEB,inspector,high,1,none_of,above,0
3945,A3SHLGG66PJXEB,la,low,1,none_of,above,0
3946,A3SHLGG66PJXEB,terrorism,high,1,none_of,above,0
3947,A3SHLGG66PJXEB,coffee,low,1,none_of,above,0
3948,A3SHLGG66PJXEB,fbi,high,1,none_of,above,0
3949,A3SHLGG66PJXEB,pic,low,1,none_of,above,0
3950,A3SHLGG66PJXEB,operative,high,1,none_of,above,0
3951,A20MYUKGSXUKM7,operative,high,1,none_of,above,0
3952,A20MYUKGSXUKM7,coffee,low,1,none_of,above,0
3953,A20MYUKGSXUKM7,firefighter,high,1,none_of,above,0
3954,A20MYUKGSXUKM7,yoga,low,1,none_of,above,0
3955,A20MYUKGSXUKM7,inspector,high,1,none_of,above,0
3956,A20MYUKGSXUKM7,la,low,1,none_of,above,0
3957,A20MYUKGSXUKM7,fbi,high,1,none_of,above,0
3958,A20MYUKGSXUKM7,brother,low,1,none_of,above,0
3959,A20MYUKGSXUKM7,terrorism,high,1,none_of,above,0
3960,A20MYUKGSXUKM7,pic,low,1,none_of,above,0
3961,A2OFN0A5CPLH57,inspector,high,1,none_of,above,0
3962,A2OFN0A5CPLH57,coffee,low,1,none_of,above,0
3963,A2OFN0A5CPLH57,terrorism,high,1,none_of,above,0
3964,A2OFN0A5CPLH57,brother,low,1,none_of,above,0
3965,A2OFN0A5CPLH57,firefighter,high,1,none_of,above,0
3966,A2OFN0A5CPLH57,pic,low,1,none_of,above,0
3967,A2OFN0A5CPLH57,operative,high,1,none_of,above,0
3968,A2OFN0A5CPLH57,la,low,1,none_of,above,0
3969,A2OFN0A5CPLH57,fbi,high,1,none_of,above,0
3970,A2OFN0A5CPLH57,yoga,low,1,none_of,above,0
3971,A23A1WMFNPETYQ,yoga,low,1,none_of,above,0
3972,A23A1WMFNPETYQ,terrorism,high,1,none_of,above,0
3973,A23A1WMFNPETYQ,brother,low,1,none_of,above,0
3974,A23A1WMFNPETYQ,fbi,high,1,none_of,above,0
3975,A23A1WMFNPETYQ,coffee,low,1,none_of,above,0
3976,A23A1WMFNPETYQ,firefighter,high,1,none_of,above,0
3977,A23A1WMFNPETYQ,la,low,1,none_of,above,0
3978,A23A1WMFNPETYQ,inspector,high,1,none_of,above,0
3979,A23A1WMFNPETYQ,pic,low,1,none_of,above,0
3980,A23A1WMFNPETYQ,operative,high,1,none_of,above,0
3981,AR4XFM7G1W0VQ,brother,low,1,none_of,above,0
3982,AR4XFM7G1W0VQ,fbi,high,1,none_of,above,0
3983,AR4XFM7G1W0VQ,yoga,low,1,none_of,above,0
3984,AR4XFM7G1W0VQ,terrorism,high,1,none_of,above,0
3985,AR4XFM7G1W0VQ,coffee,low,1,none_of,above,0
3986,AR4XFM7G1W0VQ,operative,high,1,none_of,above,0
3987,AR4XFM7G1W0VQ,la,low,1,none_of,above,0
3988,AR4XFM7G1W0VQ,firefighter,high,1,none_of,above,0
3989,AR4XFM7G1W0VQ,pic,low,1,none_of,above,0
3990,AR4XFM7G1W0VQ,inspector,high,1,none_of,above,0
3991,A1QA5EWFMNKGTA,brother,low,1,none_of,above,0
3992,A1QA5EWFMNKGTA,firefighter,high,1,none_of,above,1
3993,A1QA5EWFMNKGTA,yoga,low,1,none_of,above,0
3994,A1QA5EWFMNKGTA,operative,high,1,none_of,above,0
3995,A1QA5EWFMNKGTA,la,low,1,none_of,above,0
3996,A1QA5EWFMNKGTA,terrorism,high,1,none_of,above,0
3997,A1QA5EWFMNKGTA,coffee,low,1,none_of,above,0
3998,A1QA5EWFMNKGTA,fbi,high,1,none_of,above,0
3999,A1QA5EWFMNKGTA,pic,low,1,none_of,above,0
4000,A1QA5EWFMNKGTA,inspector,high,1,none_of,above,0
4001,A2F2DDH12YU4AK,inspector,high,1,none_of,above,1
4002,A2F2DDH12YU4AK,coffee,low,1,none_of,above,0
4003,A2F2DDH12YU4AK,terrorism,high,1,none_of,above,0
4004,A2F2DDH12YU4AK,la,low,1,none_of,above,0
4005,A2F2DDH12YU4AK,firefighter,high,1,none_of,above,0
4006,A2F2DDH12YU4AK,brother,low,1,none_of,above,0
4007,A2F2DDH12YU4AK,operative,high,1,none_of,above,0
4008,A2F2DDH12YU4AK,pic,low,1,none_of,above,0
4009,A2F2DDH12YU4AK,fbi,high,1,none_of,above,0
4010,A2F2DDH12YU4AK,yoga,low,1,none_of,above,0
4011,A20J7F7PKEZZV2,pic,low,1,none_of,above,0
4012,A20J7F7PKEZZV2,terrorism,high,1,none_of,above,0
4013,A20J7F7PKEZZV2,coffee,low,1,none_of,above,0
4014,A20J7F7PKEZZV2,operative,high,1,none_of,above,0
4015,A20J7F7PKEZZV2,yoga,low,1,none_of,above,0
4016,A20J7F7PKEZZV2,inspector,high,1,none_of,above,0
4017,A20J7F7PKEZZV2,la,low,1,none_of,above,0
4018,A20J7F7PKEZZV2,fbi,high,1,none_of,above,0
4019,A20J7F7PKEZZV2,brother,low,1,none_of,above,0
4020,A20J7F7PKEZZV2,firefighter,high,1,none_of,above,0
4021,AONJLTBODD2WN,la,low,1,none_of,above,0
4022,AONJLTBODD2WN,operative,high,1,none_of,above,0
4023,AONJLTBODD2WN,coffee,low,1,none_of,above,0
4024,AONJLTBODD2WN,terrorism,high,1,none_of,above,0
4025,AONJLTBODD2WN,yoga,low,1,none_of,above,0
4026,AONJLTBODD2WN,fbi,high,1,none_of,above,0
4027,AONJLTBODD2WN,brother,low,1,none_of,above,0
4028,AONJLTBODD2WN,inspector,high,1,none_of,above,0
4029,AONJLTBODD2WN,pic,low,1,none_of,above,0
4030,AONJLTBODD2WN,firefighter,high,1,none_of,above,0
4031,A1NLW5ZS2WQR35,terrorism,high,1,none_of,above,0
4032,A1NLW5ZS2WQR35,la,low,1,none_of,above,0
4033,A1NLW5ZS2WQR35,firefighter,high,1,none_of,above,0
4034,A1NLW5ZS2WQR35,coffee,low,1,none_of,above,0
4035,A1NLW5ZS2WQR35,fbi,high,1,none_of,above,0
4036,A1NLW5ZS2WQR35,pic,low,1,none_of,above,0
4037,A1NLW5ZS2WQR35,operative,high,1,none_of,above,0
4038,A1NLW5ZS2WQR35,brother,low,1,none_of,above,0
4039,A1NLW5ZS2WQR35,inspector,high,1,none_of,above,0
4040,A1NLW5ZS2WQR35,yoga,low,1,none_of,above,0
4041,A5BMKZRGHNSRT,terrorism,high,1,none_of,above,0
4042,A5BMKZRGHNSRT,brother,low,1,none_of,above,0
4043,A5BMKZRGHNSRT,operative,high,1,none_of,above,0
4044,A5BMKZRGHNSRT,yoga,low,1,none_of,above,0
4045,A5BMKZRGHNSRT,firefighter,high,1,none_of,above,0
4046,A5BMKZRGHNSRT,coffee,low,1,none_of,above,0
4047,A5BMKZRGHNSRT,inspector,high,1,none_of,above,0
4048,A5BMKZRGHNSRT,pic,low,1,none_of,above,1
4049,A5BMKZRGHNSRT,fbi,high,1,none_of,above,0
4050,A5BMKZRGHNSRT,la,low,1,none_of,above,0
4051,AOKTAHY4F4J2B,operative,high,1,none_of,above,0
