,subject,story,trial,tense,Seen,ResponseType,Informativity,Chosen
1205,AL5UXD1GLG4X0,test_yarn,low,present,1,MO,low,0
1206,AL5UXD1GLG4X0,test_coffee,low,present,1,MO,low,0
1207,AL5UXD1GLG4X0,test_hair,low,present,1,MO,low,0
1208,A17DXR1QC8GWL8,test_shoes,low,present,1,MO,low,0
1209,A17DXR1QC8GWL8,test_books,low,present,1,MO,low,0
1210,A55V2U9UG3Z47,test_coffee,low,present,1,MO,low,0
1211,A55V2U9UG3Z47,test_books,low,present,1,MO,low,0
1212,A55V2U9UG3Z47,test_shoes,low,present,1,MO,low,0
1213,A55V2U9UG3Z47,test_yarn,low,present,1,MO,low,0
1214,A35BY30TC8WCL4,test_shoes,low,present,1,MO,low,0
1215,A39PWM9C4U0TEP,test_yarn,low,present,1,MO,low,1
1216,A39PWM9C4U0TEP,test_shoes,low,present,1,MO,low,1
1217,A1WLRHL0U23N38,test_hair,low,present,1,MO,low,0
1218,A1WLRHL0U23N38,test_yarn,low,present,1,MO,low,0
1219,A1WLRHL0U23N38,test_coffee,low,present,1,MO,low,1
1220,A1WLRHL0U23N38,test_shoes,low,present,1,MO,low,0
1221,AW9WE7LS8R57M,test_shoes,low,present,1,MO,low,0
1222,AW9WE7LS8R57M,test_hair,low,present,1,MO,low,1
1223,A1PZIN8H1VI6SY,test_shoes,low,present,1,MO,low,0
1224,A1PZIN8H1VI6SY,test_books,low,present,1,MO,low,0
1225,A173XG3NZ7JPT7,test_coffee,low,present,1,MO,low,1
1226,A173XG3NZ7JPT7,test_yarn,low,present,1,MO,low,1
1227,A173XG3NZ7JPT7,test_hair,low,present,1,MO,low,1
1228,A10LLZZHZVGWRW,test_books,low,present,1,MO,low,1
1229,A10LLZZHZVGWRW,test_shoes,low,present,1,MO,low,1
1230,A10LLZZHZVGWRW,test_yarn,low,present,1,MO,low,0
1231,A2541C8MY0BYV3,test_shoes,low,present,1,MO,low,0
1232,A2541C8MY0BYV3,test_books,low,present,1,MO,low,0
1233,A2541C8MY0BYV3,test_hair,low,present,1,MO,low,0
1234,A2GV053CR3O08G,test_books,low,present,1,MO,low,0
1235,A2GV053CR3O08G,test_shoes,low,present,1,MO,low,0
1236,A2GV053CR3O08G,test_hair,low,present,1,MO,low,0
1237,A2GV053CR3O08G,test_yarn,low,present,1,MO,low,1
1238,A30UE6DWFNUCWX,test_yarn,low,present,1,MO,low,0
1239,A30UE6DWFNUCWX,test_shoes,low,present,1,MO,low,0
1240,A30UE6DWFNUCWX,test_coffee,low,present,1,MO,low,0
1241,A2A3X2W4YS9X8A,test_books,low,present,1,MO,low,1
1242,A2A3X2W4YS9X8A,test_coffee,low,present,1,MO,low,1
1243,A2A3X2W4YS9X8A,test_hair,low,present,1,MO,low,0
1244,A2A3X2W4YS9X8A,test_shoes,low,present,1,MO,low,0
1245,A2A3X2W4YS9X8A,test_yarn,low,present,1,MO,low,0
1246,A19D2W1PR68NO,test_coffee,low,present,1,MO,low,1
1247,A26FRAYAIDR4NV,test_books,low,present,1,MO,low,0
1248,A26FRAYAIDR4NV,test_shoes,low,present,1,MO,low,0
1249,A26FRAYAIDR4NV,test_coffee,low,present,1,MO,low,1
1250,A3JODCUHJMCSA2,test_shoes,low,present,1,MO,low,0
1251,A3JODCUHJMCSA2,test_books,low,present,1,MO,low,0
1252,A3JODCUHJMCSA2,test_hair,low,present,1,MO,low,0
1253,A3JODCUHJMCSA2,test_coffee,low,present,1,MO,low,0
1254,A03172343NB8PHOPICC1,test_books,low,present,1,MO,low,1
1255,A03172343NB8PHOPICC1,test_shoes,low,present,1,MO,low,0
1256,A03172343NB8PHOPICC1,test_coffee,low,present,1,MO,low,1
1257,ADOVF9SBJJK33,test_books,low,present,1,MO,low,0
1258,A2EW08X2I87RXL,test_books,low,present,1,MO,low,1
1259,A2EW08X2I87RXL,test_yarn,low,present,1,MO,low,0
1260,A2EW08X2I87RXL,test_shoes,low,present,1,MO,low,1
1261,A2EW08X2I87RXL,test_coffee,low,present,1,MO,low,1
1262,A2EW08X2I87RXL,test_hair,low,present,1,MO,low,0
1263,ALF9AAZGQP4K5,test_books,low,present,1,MO,low,0
1264,ALF9AAZGQP4K5,test_shoes,low,present,1,MO,low,0
1265,ALF9AAZGQP4K5,test_coffee,low,present,1,MO,low,0
1266,A28LPPFS7FW2SD,test_books,low,present,1,MO,low,1
1267,A28LPPFS7FW2SD,test_coffee,low,present,1,MO,low,1
1268,A28LPPFS7FW2SD,test_shoes,low,present,1,MO,low,1
1269,A28LPPFS7FW2SD,test_yarn,low,present,1,MO,low,0
1270,AZCGSVDT79E6X,test_hair,low,present,1,MO,low,0
1271,AZCGSVDT79E6X,test_shoes,low,present,1,MO,low,0
1272,AZCGSVDT79E6X,test_books,low,present,1,MO,low,1
1273,AZCGSVDT79E6X,test_coffee,low,present,1,MO,low,0
1274,A3UN1F1EOHKKE6,test_coffee,low,present,1,MO,low,0
1275,A3UN1F1EOHKKE6,test_yarn,low,present,1,MO,low,0
1276,A3UN1F1EOHKKE6,test_books,low,present,1,MO,low,0
1277,A3UN1F1EOHKKE6,test_hair,low,present,1,MO,low,0
1278,AXP8EG22MPZY8,test_coffee,low,present,1,MO,low,1
1279,AXP8EG22MPZY8,test_yarn,low,present,1,MO,low,1
1280,A1XATJA7ENOGWB,test_books,low,present,1,MO,low,1
1281,A1XATJA7ENOGWB,test_shoes,low,present,1,MO,low,1
1282,A1XATJA7ENOGWB,test_coffee,low,present,1,MO,low,1
1283,A2W5Q0IVJUS7Y6,test_hair,low,present,1,MO,low,0
1284,A2W5Q0IVJUS7Y6,test_coffee,low,present,1,MO,low,1
1285,A2W5Q0IVJUS7Y6,test_yarn,low,present,1,MO,low,1
1286,AKAPWAUEDPVGV,test_hair,low,present,1,MO,low,1
1287,A39BSJLRE2AQD4,test_books,low,present,1,MO,low,0
1288,A39BSJLRE2AQD4,test_hair,low,present,1,MO,low,0
1289,A39BSJLRE2AQD4,test_yarn,low,present,1,MO,low,1
1290,A39BSJLRE2AQD4,test_coffee,low,present,1,MO,low,0
1291,A125AOX978LDG7,test_shoes,low,present,1,MO,low,1
1292,A125AOX978LDG7,test_hair,low,present,1,MO,low,1
1293,A125AOX978LDG7,test_yarn,low,present,1,MO,low,1
1294,A125AOX978LDG7,test_coffee,low,present,1,MO,low,1
1295,A20Q6LGMUJLJDG,test_yarn,low,present,1,MO,low,0
1296,A264G2H7KNNP3C,test_books,low,present,1,MO,low,0
1297,A264G2H7KNNP3C,test_hair,low,present,1,MO,low,0
1298,A264G2H7KNNP3C,test_yarn,low,present,1,MO,low,0
1299,A2RC8VX4LS3WQW,test_shoes,low,present,1,MO,low,0
1300,A2RC8VX4LS3WQW,test_yarn,low,present,1,MO,low,0
1301,A2RC8VX4LS3WQW,test_coffee,low,present,1,MO,low,0
1302,A12569NJ7KY1KX,test_coffee,low,present,1,MO,low,0
1303,A12569NJ7KY1KX,test_books,low,present,1,MO,low,0
1304,A12569NJ7KY1KX,test_hair,low,present,1,MO,low,0
1305,A30FCN88F8DZOT,test_hair,low,present,1,MO,low,0
1306,A30FCN88F8DZOT,test_books,low,present,1,MO,low,0
1307,A30FCN88F8DZOT,test_yarn,low,present,1,MO,low,0
1308,A2W1QLIYADUJU3,test_yarn,low,present,1,MO,low,0
1309,A2W1QLIYADUJU3,test_shoes,low,present,1,MO,low,0
1310,A1TSQCY9QR6RM7,test_shoes,low,present,1,MO,low,0
1311,A1TSQCY9QR6RM7,test_books,low,present,1,MO,low,0
1312,A1TSQCY9QR6RM7,test_coffee,low,present,1,MO,low,0
1313,A1TSQCY9QR6RM7,test_yarn,low,present,1,MO,low,0
1314,A1TSQCY9QR6RM7,test_hair,low,present,1,MO,low,1
1315,A1CJZOKUD5J0H1,test_hair,low,present,1,MO,low,1
1316,A1CJZOKUD5J0H1,test_coffee,low,present,1,MO,low,0
1317,A1CJZOKUD5J0H1,test_yarn,low,present,1,MO,low,1
1318,A2W046PDRTCZW7,test_coffee,low,present,1,MO,low,0
1319,A2W046PDRTCZW7,test_shoes,low,present,1,MO,low,0
1320,A2W046PDRTCZW7,test_yarn,low,present,1,MO,low,0
1321,A2SZRPGIEYRCG6,test_coffee,low,present,1,MO,low,0
1322,A2SZRPGIEYRCG6,test_yarn,low,present,1,MO,low,0
1323,A2SZRPGIEYRCG6,test_books,low,present,1,MO,low,1
1324,A2LV5432PV1S39,test_yarn,low,present,1,MO,low,1
1325,A1BZNPQ0H7ZSER,test_yarn,low,present,1,MO,low,1
1326,A1BZNPQ0H7ZSER,test_coffee,low,present,1,MO,low,1
1327,AC7Z8O1RETQC4,test_coffee,low,present,1,MO,low,1
1328,AC7Z8O1RETQC4,test_yarn,low,present,1,MO,low,1
1329,AC7Z8O1RETQC4,test_books,low,present,1,MO,low,1
1330,A15SJZQBR8I3B3,test_yarn,low,present,1,MO,low,1
1331,A15SJZQBR8I3B3,test_hair,low,present,1,MO,low,0
1332,A15SJZQBR8I3B3,test_shoes,low,present,1,MO,low,0
1333,A12IHTKQFQIPD1,test_shoes,low,present,1,MO,low,0
1334,A12IHTKQFQIPD1,test_yarn,low,present,1,MO,low,0
1335,A12IHTKQFQIPD1,test_books,low,present,1,MO,low,0
1336,A12IHTKQFQIPD1,test_coffee,low,present,1,MO,low,0
1337,A2KPTC4K228GM3,test_books,low,present,1,MO,low,1
1338,A2KPTC4K228GM3,test_hair,low,present,1,MO,low,1
1339,A2KPTC4K228GM3,test_shoes,low,present,1,MO,low,1
1340,A2KPTC4K228GM3,test_yarn,low,present,1,MO,low,1
1341,A38JCBX2DD2ILP,test_hair,low,present,1,MO,low,1
1342,A38JCBX2DD2ILP,test_yarn,low,present,1,MO,low,1
1343,A1Q16A7AICS0C4,test_coffee,low,present,1,MO,low,1
1344,A1Q16A7AICS0C4,test_yarn,low,present,1,MO,low,1
1345,A1Q16A7AICS0C4,test_books,low,present,1,MO,low,0
1346,A1Q16A7AICS0C4,test_hair,low,present,1,MO,low,1
1347,A1SHLWKA0UH1IS,test_books,low,present,1,MO,low,0
1348,A1SHLWKA0UH1IS,test_yarn,low,present,1,MO,low,0
1349,A1SHLWKA0UH1IS,test_hair,low,present,1,MO,low,0
1350,A1SHLWKA0UH1IS,test_shoes,low,present,1,MO,low,1
1351,A23OS0HQ12VVOR,test_coffee,low,present,1,MO,low,0
1352,A23OS0HQ12VVOR,test_hair,low,present,1,MO,low,0
1353,A23OS0HQ12VVOR,test_books,low,present,1,MO,low,0
1354,A2JIY3NSLQJWAE,test_books,low,present,1,MO,low,0
1355,A2JIY3NSLQJWAE,test_shoes,low,present,1,MO,low,1
1356,A2JIY3NSLQJWAE,test_yarn,low,present,1,MO,low,1
1357,AZXTZQBZ1F4UV,test_coffee,low,present,1,MO,low,1
1358,AZXTZQBZ1F4UV,test_shoes,low,present,1,MO,low,1
1359,AZXTZQBZ1F4UV,test_yarn,low,present,1,MO,low,0
1360,A120PN22KW0VPY,test_hair,low,present,1,MO,low,0
1361,A120PN22KW0VPY,test_coffee,low,present,1,MO,low,0
1362,A120PN22KW0VPY,test_books,low,present,1,MO,low,0
1363,A120PN22KW0VPY,test_yarn,low,present,1,MO,low,0
1364,A2JWHS06PQMJ1,test_books,low,present,1,MO,low,0
1365,A2JWHS06PQMJ1,test_coffee,low,present,1,MO,low,0
1366,A2JWHS06PQMJ1,test_shoes,low,present,1,MO,low,0
1367,A2JWHS06PQMJ1,test_yarn,low,present,1,MO,low,0
1368,AD6FEEQSW8PRE,test_yarn,low,present,1,MO,low,0
1369,AD6FEEQSW8PRE,test_books,low,present,1,MO,low,1
1370,A2TNTYHHICCA3Z,test_coffee,low,present,1,MO,low,1
1371,A2TNTYHHICCA3Z,test_books,low,present,1,MO,low,0
1372,A2TNTYHHICCA3Z,test_shoes,low,present,1,MO,low,0
1373,A2TNTYHHICCA3Z,test_hair,low,present,1,MO,low,1
1374,AT53IAFG8BTZO,test_yarn,low,present,1,MO,low,0
1375,A2YCHYBHJESOUD,test_shoes,low,present,1,MO,low,0
1376,A2YCHYBHJESOUD,test_coffee,low,present,1,MO,low,0
1377,ADNSFH55XO2F8,test_coffee,low,present,1,MO,low,1
1378,ADNSFH55XO2F8,test_yarn,low,present,1,MO,low,1
1379,ADNSFH55XO2F8,test_books,low,present,1,MO,low,1
1380,ADNSFH55XO2F8,test_hair,low,present,1,MO,low,0
1381,A157L6Z8QU3SDE,test_books,low,present,1,MO,low,0
1382,A157L6Z8QU3SDE,test_coffee,low,present,1,MO,low,0
1383,A9EQ4FWCUQVBL,test_yarn,low,present,1,MO,low,0
1384,A9EQ4FWCUQVBL,test_hair,low,present,1,MO,low,0
1385,A9EQ4FWCUQVBL,test_shoes,low,present,1,MO,low,0
1386,A3908297ZI3LES,test_books,low,present,1,MO,low,0
1387,A3908297ZI3LES,test_yarn,low,present,1,MO,low,0
1388,A6EJ7EU0KMGPL,test_yarn,low,present,1,MO,low,0
1389,A6EJ7EU0KMGPL,test_hair,low,present,1,MO,low,0
1390,A6EJ7EU0KMGPL,test_books,low,present,1,MO,low,0
1391,A1IJ9VL8YPIE3T,test_yarn,low,present,1,MO,low,1
1392,A3IYDY7TO808Z3,test_books,low,present,1,MO,low,0
1393,A3IYDY7TO808Z3,test_coffee,low,present,1,MO,low,0
1394,A3IYDY7TO808Z3,test_shoes,low,present,1,MO,low,0
1395,A3DEG7PE4RFCWB,test_books,low,present,1,MO,low,0
1396,A3DEG7PE4RFCWB,test_coffee,low,present,1,MO,low,0
1397,A3DEG7PE4RFCWB,test_shoes,low,present,1,MO,low,0
1398,AHZ7C7ETHYX3N,test_coffee,low,present,1,MO,low,1
1399,AHZ7C7ETHYX3N,test_books,low,present,1,MO,low,1
1400,AHZ7C7ETHYX3N,test_shoes,low,present,1,MO,low,1
1401,AT13EK8JER5C3,test_hair,low,present,1,MO,low,0
1402,AT13EK8JER5C3,test_shoes,low,present,1,MO,low,1
1403,AT13EK8JER5C3,test_yarn,low,present,1,MO,low,0
1404,AT13EK8JER5C3,test_coffee,low,present,1,MO,low,0
1405,A1AWHHBTJF1XCH,test_yarn,low,present,1,MO,low,0
1406,A1AWHHBTJF1XCH,test_coffee,low,present,1,MO,low,0
1407,A1AWHHBTJF1XCH,test_hair,low,present,1,MO,low,0
1408,A3OB6REG5CGHK1,test_yarn,low,present,1,MO,low,0
1409,A3OB6REG5CGHK1,test_books,low,present,1,MO,low,0
1410,A3OB6REG5CGHK1,test_shoes,low,present,1,MO,low,0
1411,A3OB6REG5CGHK1,test_coffee,low,present,1,MO,low,0
1412,A255V2M0CC1G8L,test_yarn,low,present,1,MO,low,0
1413,A255V2M0CC1G8L,test_books,low,present,1,MO,low,1
1414,A255V2M0CC1G8L,test_coffee,low,present,1,MO,low,0
1415,A3RL02A3JRAUS4,test_yarn,low,present,1,MO,low,1
1416,A3RL02A3JRAUS4,test_books,low,present,1,MO,low,0
1417,A3RL02A3JRAUS4,test_shoes,low,present,1,MO,low,0
1418,A3RL02A3JRAUS4,test_coffee,low,present,1,MO,low,1
1419,A3RL02A3JRAUS4,test_hair,low,present,1,MO,low,0
1420,A13FUEPWBCLBUY,test_yarn,low,present,1,MO,low,1
1421,A13FUEPWBCLBUY,test_shoes,low,present,1,MO,low,1
1422,A13FUEPWBCLBUY,test_books,low,present,1,MO,low,1
1423,A1V2H0UF94ATWY,test_books,low,present,1,MO,low,0
1424,A2BZY06YRWGEDL,test_shoes,low,present,1,MO,low,1
1425,A2BZY06YRWGEDL,test_books,low,present,1,MO,low,1
1426,A2BZY06YRWGEDL,test_hair,low,present,1,MO,low,1
1427,A1EQ1LHEEIQ3UA,test_coffee,low,present,1,MO,low,0
1428,A1EQ1LHEEIQ3UA,test_books,low,present,1,MO,low,0
1429,A1EQ1LHEEIQ3UA,test_hair,low,present,1,MO,low,1
1430,AJFVK3O1D7SPE,test_shoes,low,present,1,MO,low,0
1431,AJFVK3O1D7SPE,test_books,low,present,1,MO,low,0
1432,AJFVK3O1D7SPE,test_hair,low,present,1,MO,low,0
1433,AJFVK3O1D7SPE,test_coffee,low,present,1,MO,low,0
1434,A10T7GP0TH27RB,test_books,low,present,1,MO,low,0
1435,A1GV1POLY1EHJV,test_books,low,present,1,MO,low,1
1436,A1GV1POLY1EHJV,test_shoes,low,present,1,MO,low,1
1437,A1GV1POLY1EHJV,test_coffee,low,present,1,MO,low,1
1438,A1GV1POLY1EHJV,test_yarn,low,present,1,MO,low,1
1439,A36IYIE23IO4HE,test_books,low,present,1,MO,low,0
1440,A36IYIE23IO4HE,test_hair,low,present,1,MO,low,0
1441,A36IYIE23IO4HE,test_yarn,low,present,1,MO,low,0
1442,APLBF6JY2C1QZ,test_hair,low,present,1,MO,low,1
1443,APLBF6JY2C1QZ,test_shoes,low,present,1,MO,low,0
1444,APLBF6JY2C1QZ,test_books,low,present,1,MO,low,0
1445,APLBF6JY2C1QZ,test_yarn,low,present,1,MO,low,0
1446,AZTHBV93S8U3T,test_shoes,low,present,1,MO,low,0
1447,AZTHBV93S8U3T,test_coffee,low,present,1,MO,low,0
1448,AY43RJRF8IEBN,test_coffee,low,present,1,MO,low,0
1449,AY43RJRF8IEBN,test_hair,low,present,1,MO,low,0
1450,A35KO5LPASBFI9,test_books,low,present,1,MO,low,1
1451,A35KO5LPASBFI9,test_hair,low,present,1,MO,low,0
1452,A2MM10557W7PLD,test_coffee,low,past,1,MS,high,0
1453,A2MM10557W7PLD,test_yarn,low,past,1,MS,high,1
1454,A2MM10557W7PLD,test_shoes,low,past,1,MS,high,0
1455,A3FFZN4FO3Q789,test_coffee,low,past,1,MS,high,1
1456,A3FFZN4FO3Q789,test_yarn,low,past,1,MS,high,1
1457,A3FFZN4FO3Q789,test_shoes,low,past,1,MS,high,0
1458,A3FFZN4FO3Q789,test_hair,low,past,1,MS,high,1
1459,A14NSVH4W27CK0,test_coffee,low,past,1,MS,high,1
1460,A14NSVH4W27CK0,test_shoes,low,past,1,MS,high,0
1461,A14NSVH4W27CK0,test_yarn,low,past,1,MS,high,1
1462,A14NSVH4W27CK0,test_hair,low,past,1,MS,high,0
1463,ALDWVFR4I0V2D,test_books,low,past,1,MS,high,0
1464,ALDWVFR4I0V2D,test_shoes,low,past,1,MS,high,1
1465,ALDWVFR4I0V2D,test_coffee,low,past,1,MS,high,1
1466,ALDWVFR4I0V2D,test_hair,low,past,1,MS,high,0
1467,A3GQR89E66AQJY,test_yarn,low,past,1,MS,high,0
1468,A3GQR89E66AQJY,test_hair,low,past,1,MS,high,0
1469,A3GQR89E66AQJY,test_shoes,low,past,1,MS,high,0
1470,A25ZLJK1VMAXXQ,test_yarn,low,past,1,MS,high,1
1471,A25ZLJK1VMAXXQ,test_books,low,past,1,MS,high,0
1472,A25ZLJK1VMAXXQ,test_coffee,low,past,1,MS,high,0
1473,A2791MEBSOAD1U,test_yarn,low,past,1,MS,high,0
1474,A2791MEBSOAD1U,test_books,low,past,1,MS,high,1
1475,A2791MEBSOAD1U,test_shoes,low,past,1,MS,high,0
1476,A34B9FXOCN08RW,test_yarn,low,past,1,MS,high,1
1477,A34B9FXOCN08RW,test_books,low,past,1,MS,high,1
1478,A34B9FXOCN08RW,test_shoes,low,past,1,MS,high,1
1479,A34B9FXOCN08RW,test_hair,low,past,1,MS,high,1
1480,A1YIBSKY9U31X6,test_yarn,low,past,1,MS,high,1
1481,A1YIBSKY9U31X6,test_shoes,low,past,1,MS,high,0
1482,AC5UD8N187QD6,test_yarn,low,past,1,MS,high,0
1483,AC5UD8N187QD6,test_coffee,low,past,1,MS,high,0
1484,A2WWYVKGZZXBOB,test_shoes,low,past,1,MS,high,0
1485,A2WWYVKGZZXBOB,test_yarn,low,past,1,MS,high,0
1486,A2WWYVKGZZXBOB,test_hair,low,past,1,MS,high,0
1487,A2WWYVKGZZXBOB,test_coffee,low,past,1,MS,high,0
1488,A25FNSFSB048DL,test_shoes,low,past,1,MS,high,0
1489,A25FNSFSB048DL,test_coffee,low,past,1,MS,high,1
1490,A25FNSFSB048DL,test_books,low,past,1,MS,high,1
1491,A25FNSFSB048DL,test_yarn,low,past,1,MS,high,0
1492,A10UWP6T47G9TR,test_yarn,low,past,1,MS,high,0
1493,A10UWP6T47G9TR,test_coffee,low,past,1,MS,high,0
1494,A10UWP6T47G9TR,test_hair,low,past,1,MS,high,0
1495,A10UWP6T47G9TR,test_shoes,low,past,1,MS,high,0
1496,A20SL254675EOK,test_shoes,low,past,1,MS,high,1
1497,A20SL254675EOK,test_yarn,low,past,1,MS,high,0
1498,A36OS4XKUJF4NB,test_books,low,past,1,MS,high,0
1499,A36OS4XKUJF4NB,test_hair,low,past,1,MS,high,0
1500,A3QSJY1FFN0N6V,test_hair,low,past,1,MS,high,0
1501,A3QSJY1FFN0N6V,test_coffee,low,past,1,MS,high,1
1502,A3QSJY1FFN0N6V,test_books,low,past,1,MS,high,1
1503,A3QSJY1FFN0N6V,test_shoes,low,past,1,MS,high,1
1504,A3QSJY1FFN0N6V,test_yarn,low,past,1,MS,high,1
1505,A1UKAS30R0MFI6,test_shoes,low,past,1,MS,high,1
1506,A1UKAS30R0MFI6,test_hair,low,past,1,MS,high,1
1507,A3HXIGBCL1CRFS,test_yarn,low,past,1,MS,high,0
1508,A3HXIGBCL1CRFS,test_coffee,low,past,1,MS,high,0
1509,A3HXIGBCL1CRFS,test_books,low,past,1,MS,high,0
1510,A3A07QA5U733HQ,test_shoes,low,past,1,MS,high,1
1511,A3FY7A6Z3EVNRX,test_coffee,low,past,1,MS,high,0
1512,A3FY7A6Z3EVNRX,test_books,low,past,1,MS,high,1
1513,A3SL5QRF7MX2P1,test_books,low,past,1,MS,high,0
1514,A3SL5QRF7MX2P1,test_hair,low,past,1,MS,high,1
1515,A3SL5QRF7MX2P1,test_yarn,low,past,1,MS,high,1
1516,A3SL5QRF7MX2P1,test_shoes,low,past,1,MS,high,1
1517,A3SL5QRF7MX2P1,test_coffee,low,past,1,MS,high,1
1518,A31X9CV1UWZV8Z,test_yarn,low,past,1,MS,high,0
1519,A31X9CV1UWZV8Z,test_coffee,low,past,1,MS,high,1
1520,A28Q4YJSLGWCL5,test_books,low,past,1,MS,high,0
1521,A28Q4YJSLGWCL5,test_shoes,low,past,1,MS,high,0
1522,A28Q4YJSLGWCL5,test_yarn,low,past,1,MS,high,0
1523,A28Q4YJSLGWCL5,test_hair,low,past,1,MS,high,0
1524,A2ZAORW27PCSU4,test_coffee,low,past,1,MS,high,0
1525,A2ZAORW27PCSU4,test_hair,low,past,1,MS,high,0
1526,A2ZAORW27PCSU4,test_books,low,past,1,MS,high,1
1527,ALJ70B2J04YR7,test_hair,low,past,1,MS,high,0
1528,ALJ70B2J04YR7,test_yarn,low,past,1,MS,high,0
1529,ALJ70B2J04YR7,test_books,low,past,1,MS,high,0
1530,AJW3PL5UDH4BP,test_yarn,low,past,1,MS,high,1
1531,AJW3PL5UDH4BP,test_books,low,past,1,MS,high,1
1532,A3O6OQEIHB2MYB,test_shoes,low,past,1,MS,high,0
1533,A3O6OQEIHB2MYB,test_yarn,low,past,1,MS,high,1
1534,A3O6OQEIHB2MYB,test_books,low,past,1,MS,high,1
1535,A3O6OQEIHB2MYB,test_coffee,low,past,1,MS,high,1
1536,A3O6OQEIHB2MYB,test_hair,low,past,1,MS,high,1
1537,A3EN5H82IBTJGF,test_books,low,past,1,MS,high,1
1538,A2JS70VVJQW2GR,test_hair,low,past,1,MS,high,1
1539,A2JS70VVJQW2GR,test_yarn,low,past,1,MS,high,1
1540,A2JS70VVJQW2GR,test_shoes,low,past,1,MS,high,0
1541,A33UMG50QSJ7KS,test_shoes,low,past,1,MS,high,1
1542,A33UMG50QSJ7KS,test_yarn,low,past,1,MS,high,1
1543,A2PXJTMWGUE5DC,test_books,low,past,1,MS,high,0
1544,A2PXJTMWGUE5DC,test_shoes,low,past,1,MS,high,1
1545,A1B84JJ7ATWVJA,test_coffee,low,past,1,MS,high,0
1546,A1B84JJ7ATWVJA,test_shoes,low,past,1,MS,high,1
1547,ADGH08WUP68ZF,test_hair,low,past,1,MS,high,1
1548,ADGH08WUP68ZF,test_coffee,low,past,1,MS,high,0
1549,A2U0XDH72EN978,test_books,low,past,1,MS,high,1
1550,A2U0XDH72EN978,test_yarn,low,past,1,MS,high,1
1551,A2U0XDH72EN978,test_hair,low,past,1,MS,high,1
1552,A2U0XDH72EN978,test_shoes,low,past,1,MS,high,1
1553,A1Y82LKWQQP90M,test_shoes,low,past,1,MS,high,0
1554,A1Y82LKWQQP90M,test_yarn,low,past,1,MS,high,0
1555,A1Y82LKWQQP90M,test_books,low,past,1,MS,high,0
1556,A2N2GFB33ZMYGF,test_books,low,past,1,MS,high,1
1557,A2N2GFB33ZMYGF,test_hair,low,past,1,MS,high,0
1558,A2N2GFB33ZMYGF,test_yarn,low,past,1,MS,high,0
1559,A1BBZ5EMNSCZJR,test_books,low,past,1,MS,high,0
1560,A1BBZ5EMNSCZJR,test_coffee,low,past,1,MS,high,0
1561,a2ytqdlactliba,test_books,low,past,1,MS,high,1
1562,a2ytqdlactliba,test_hair,low,past,1,MS,high,1
1563,a2ytqdlactliba,test_coffee,low,past,1,MS,high,1
1564,AF8OT1W25HEM7,test_shoes,low,past,1,MS,high,0
1565,A96JK3576FXG5,test_hair,low,past,1,MS,high,1
1566,A96JK3576FXG5,test_coffee,low,past,1,MS,high,1
1567,A2YLK83DQ6PA5Y,test_yarn,low,past,1,MS,high,0
1568,A2YLK83DQ6PA5Y,test_shoes,low,past,1,MS,high,0
1569,A2YLK83DQ6PA5Y,test_coffee,low,past,1,MS,high,0
1570,ARHBT4K14I7U,test_books,low,past,1,MS,high,1
1571,ARHBT4K14I7U,test_yarn,low,past,1,MS,high,1
1572,ARHBT4K14I7U,test_coffee,low,past,1,MS,high,1
1573,AECQ7QG4CQP69,test_coffee,low,past,1,MS,high,0
1574,AECQ7QG4CQP69,test_books,low,past,1,MS,high,0
1575,AECQ7QG4CQP69,test_yarn,low,past,1,MS,high,0
1576,AECQ7QG4CQP69,test_hair,low,past,1,MS,high,0
1577,A19L8SNH73AX1Z,test_hair,low,past,1,MS,high,1
1578,A19L8SNH73AX1Z,test_shoes,low,past,1,MS,high,1
1579,A19L8SNH73AX1Z,test_yarn,low,past,1,MS,high,0
1580,A19L8SNH73AX1Z,test_books,low,past,1,MS,high,0
1581,A2C6HMH2FDM2CI,test_hair,low,past,1,MS,high,0
1582,A2C6HMH2FDM2CI,test_yarn,low,past,1,MS,high,0
1583,A2C6HMH2FDM2CI,test_coffee,low,past,1,MS,high,1
1584,A2C6HMH2FDM2CI,test_books,low,past,1,MS,high,0
1585,A2C6HMH2FDM2CI,test_shoes,low,past,1,MS,high,0
1586,A3C5G8LGIAW0XL,test_yarn,low,past,1,MS,high,0
1587,A3C5G8LGIAW0XL,test_coffee,low,past,1,MS,high,0
1588,A0017268R9SKD8U2Y3F,test_shoes,low,past,1,MS,high,1
1589,A3CZ2S6TCQTJBK,test_yarn,low,past,1,MS,high,1
1590,A3CZ2S6TCQTJBK,test_coffee,low,past,1,MS,high,1
1591,A2OSK4VP3ZOV7O,test_books,low,past,1,MS,high,1
1592,A2OSK4VP3ZOV7O,test_coffee,low,past,1,MS,high,0
1593,A2OSK4VP3ZOV7O,test_hair,low,past,1,MS,high,1
1594,AL7UTA8J27TFK,test_shoes,low,past,1,MS,high,0
1595,AL7UTA8J27TFK,test_coffee,low,past,1,MS,high,0
1596,AL7UTA8J27TFK,test_yarn,low,past,1,MS,high,0
1597,AL7UTA8J27TFK,test_hair,low,past,1,MS,high,0
1598,A1CSHXVJJ8BPHH,test_books,low,past,1,MS,high,1
1599,A1CSHXVJJ8BPHH,test_shoes,low,past,1,MS,high,0
